sample_id,t,M_d,QSC,ASC,M_c,M_n
15,1.0980834843407064,2435.0134762080584,1148.2779426261636,16.713895078231804,6.324291173533776,2602.776247475641
15,1.2229260571096547,1900.508581330825,1120.6221570070768,12.73871273180458,3.8446757001093874,2605.269079153692
15,1.4287490818185764,1262.9355040171226,1088.3249585004123,8.245453454862755,1.6944332024094009,2607.434694301709
15,1.684699004118846,759.7118158186702,1063.2628104880307,4.883598721174987,0.6141303428337183,2608.5268744838895
15,1.9127153472379184,483.0784699176182,1049.548074063014,3.1030159204386507,0.250219379158212,2608.8972605684758
15,2.024900615799742,386.62907196299943,1044.7432008067844,2.493310754614766,0.16140284839368033,2608.988339756896
15,2.18310885226998,282.3991087427463,1039.5040409829348,1.8408344246367907,0.08737511261025978,2609.064829525449
15,2.566616246761368,131.86690902807774,1031.6908511839943,0.9103073850538592,0.020476319982731615,2609.1353822356587
15,2.7153871641873635,98.14272402363736,1029.8307214922993,0.7037699842811634,0.01191970194866574,2609.1448025013187
15,3.071002863926196,48.440867233318855,1026.841374261746,0.4007002318330326,0.0035506158595501086,2609.1545474733452
15,3.417644011645528,24.336762412940406,1025.0710859087974,0.2542998538273626,0.0012950778890391094,2609.1576039891634
15,3.63503213876896,15.806072279826983,1024.2695130611482,0.20257783373177465,0.0007758381462725424,2609.1584798184517
15,3.8750671947222393,9.81475061844575,1023.5449137549882,0.16627550688835988,0.0004974051072891626,2609.1590762303326
15,4.222267737017215,4.925186680132982,1022.6735689604604,0.1366502457991722,0.00032238962384999393,2609.1596277590434
15,4.526473634688278,2.6920547924218314,1022.0061771178345,0.12310450766602705,0.0002579040757954423,2609.15997680682
15,4.877556755616999,1.340679005371661,1021.2934930480936,0.11488120680570944,0.00022349013972367376,2609.160312486311
15,5.204835731366637,0.7000011403471369,1020.6583507926359,0.1109542713485543,0.00020833790378882038,2609.1605947041367
15,5.512217175198818,0.3802210613712616,1020.0752797064856,0.10896760863462975,0.000201016522579877,2609.1608465198296
16,0.0,21138.051202584433,2412.849847244147,138.47996615081104,523.8304430140364,2107.3790777904915
16,0.5759649931662122,6735.8149469804885,1241.0421532704545,50.30778188950062,52.167527808668176,1611.4161597960401
16,0.7296837994411102,4964.1830964023575,1146.4396571570396,34.12327292140965,28.201847372093628,1571.0247218984182
16,1.0541510819654838,2606.503981844676,1030.602858926885,16.05754100129301,7.706931164611736,1558.096098142921
16,1.1801554788998465,2029.4751375035785,1003.8612735677597,12.182742667469523,4.659066646657196,1561.1567543444248
16,1.407912350988053,1291.1746381814983,970.4631103654164,7.515163016106534,1.8793196231601685,1563.952406371479
16,1.6269379171340805,835.8408294887312,950.2449240456075,4.792884631464537,0.7871034681367798,1565.054208279686
16,1.7875883453267263,607.5434218695508,940.1684748577914,3.4716076858651053,0.41669519911373465,1565.429379288545
16,2.168959877917523,284.9043316125609,925.8378587525292,1.653240200023642,0.09343556872194404,1565.7593872425448
16,2.297392881425873,220.77815128503408,922.9258546309396,1.2986174413305331,0.05688760929979044,1565.7973002840765
